kerna;0,0;3;17
six-year;1,242453324894;6;4
religi;0,0;1;24
dinar;0,0;4;19
purol;0,0;8;1
shopuld;0,6931471805599453;2;17
financ;2,850930465298504;236;10
zeid;0,0;1;19
jen;0,6931471805599453;2;3
erbamont;0,0;2;1
grower-lead;0,0;1;25
jet;0,0;1;20
arthur;1,0986122886681096;3;17
mitsubishi;1,0735428464085233;8;20
answer;2,3959081192939284;15;23
creditworthiness;0,6931471805599453;2;6
payments;2,4142351166063802;29;25
kuroda;0,0;1;23
half-heart;0,6931471805599453;2;23
resili;0,0;1;15
****rio;0,0;1;4
overtli;1,3862943611198906;4;16
globally;0,0;1;1
francais;1,3296613488547582;6;7
relief;1,8158716091641551;27;10
committee-pass;0,6931471805599453;2;25
elabor;1,3862943611198906;8;8
commemor;0,0;3;11
inefficient;0,0;1;22
timet;0,6365141682948128;3;14
times;1,7917594692280547;6;17
timex;0,0;2;1
jacqu;1,7351264569629226;9;6
watanab;0,0;2;23
stenholm;0,6730116670092565;5;25
sympathis;0,0;1;22
inabl;0,5623351446188083;4;23
melbourne;1,2798542258336674;10;25
rectifi;0,6931471805599453;2;18
discrimin;0,0;1;23
vagu;1,0986122886681096;3;8
esso;0,410116318288409;7;22
snowbal;0,0;1;10
safeguard;1,0986122886681096;3;3
isao;0,0;1;21
este;0,0;2;23
reliev;1,0397207708399179;4;23
hmdy;0,0;1;9
sampl;0,9502705392332347;5;11
basin;1,1671601704107626;25;17
muda;0,0;3;4
basis;2,823821456984634;41;15
drop;2,9670610812992315;314;17
consumption;2,663861005484217;32;10
springearli;0,0;1;10
five-and-a-half;0,0;1;19
cane-grow;0,0;1;22
estimated;1,3862943611198906;4;5
basic;2,851661933610153;62;4
civilian;1,3862943611198906;4;20
jan;2,1948714615933698;32;9
derived;0,0;1;14
jam;0,0;1;4
fathers;0,0;1;15
overtim;0,0;1;14
categoris;0,0;1;4
unrest;0,6829081047004717;7;20
weather-damag;0,6931471805599453;2;25
counter-balanc;0,0;1;3
adviser;0,0;1;4
resist;2,5736885997228045;42;14
vaal;0,0;3;11
chittagong;0,0;5;20
much;3,026089177118613;198;7
entitl;1,5607104090414063;6;7
high-fructos;0,0;1;22
entiti;1,0986122886681096;3;1
reliabl;0,6931471805599453;2;5
column;0,6931471805599453;2;20
fewer;1,6094379124341005;5;16
cominco;0,0;1;9
avila;0,0;1;14
julyseptemb;0,0;2;10
update;0,0;1;20
glickman;1,8676099607248817;57;18
twin;1,0397207708399179;4;20
possible;2,484449643036222;26;3
jurisdict;2,1972245773362196;9;17
adedeji;0,0;3;4
immens;0,0;2;23
reached;0,0;1;19
implic;1,7478680974667573;7;22
sympathet;0,0;2;20
estimates;2,385178352352007;30;18
termin;2,141174610884208;51;20
which;2,1972245773362196;18;22
dominiqu;0,0;1;13
royal;1,8280354621608144;23;7
beatty;0,0;2;14
beefveal;0,0;1;14
authoris;0,803742107316203;17;22
authorit;0,0;1;7
unattract;0,6931471805599453;2;25
resumpt;1,4941751382893085;8;4
ortner;0,6108643020548935;10;15
write-off;0,0;1;8
upturn;1,9722469794234416;11;10
two-dai;1,6094379124341003;10;23
spanish;2,2737963056294093;28;5
job;2,3917542153110887;35;15
photocopiers;0,6931471805599453;2;2
resign;0,6365141682948128;3;23
dominion;1,3862943611198906;4;9
hamburger;0,0;1;14
explicitli;1,0986122886681096;3;7
jnj;0,0;1;22
cost-cut;0,0;1;20
uniforms;0,0;1;1
pick-up;1,7917594692280547;6;18
embark;2,0794415416798357;8;17
assistance;1,310783678099714;9;13
previs;0,0;1;10
joy;0,0;1;8
residu;1,6769877743224175;9;17
counties;1,0986122886681096;3;17
thought;2,7480781765007656;39;8
discriminatori;1,0986122886681096;3;21
space;1,5607104090414063;6;20
domestically-produc;0,6931471805599453;2;23
outturn;1,4184836619456562;10;10
joe;1,2048762065511598;15;11
quarter-end;0,0;1;16
jon;0,0;2;4
analysi;1,7917594692280547;6;17
construction;1,0397207708399179;4;10
stephan;0,0;1;9
three-quart;1,0986122886681096;3;18
techniqu;0,6931471805599453;2;22
msett;0,0;1;20
oil-import;0,0;1;10
full-tim;0,6931471805599453;4;23
jpn;0,0;1;1
manufacturing;1,3321790402101223;5;10
palestinian;0,0;1;7
now-collaps;0,6931471805599453;2;20
spain;2,6424419316511853;73;16
kidokoro;0,6931471805599453;4;8
jim;0,9002560512685369;8;17
industrial-agricultur;0,0;1;22
dessic;0,0;1;18
repurchas;1,2287326636763278;62;13
mull;0,6931471805599453;2;25
jilin;0,0;1;18
us-bas;0,6931471805599453;2;8
analyst;2,997865823986919;363;4
sovietchines;0,0;1;22
plaines;0,0;1;9
contract;2,926411925929388;239;7
poloron;0,0;1;9
jacob;1,0789922078775833;7;1
denials;0,0;1;8
policymak;1,0397207708399179;4;15
us-produc;1,6094379124341005;5;18
harvesting;0,6931471805599453;2;18
reluctantli;1,0986122886681096;3;23
hubei;1,0986122886681096;3;18
refiner-buyers;0,0;1;7
one-dai;0,0;2;11
chirac;1,073383620336505;17;6
moroni;1,0986122886681096;3;2
uneconomic;0,0;1;17
pointgold;0,0;1;11
while;0,6931471805599453;2;16
puree;0,0;1;23
basss;0,0;1;1
drum;0,0;1;24
stephen;1,5229550675313184;9;7
valu;3,0905709464250535;224;8
drug;1,156750971308615;18;14
aviat;0,0;5;1
avian;0,0;4;14
indian;2,1350542509864425;58;4
instrument;1,6094379124341005;5;3
dinka;0,0;1;4
puchas;0,0;1;23
fought;0,0;1;20
advisor;0,0;1;1
barretto;0,0;1;3
advance;1,5607104090414063;6;8
yaounde;0,0;1;3
sugar;0,7826807260026567;542;22
price-fix;0,0;1;24
wilcox;0,6931471805599453;2;17
elliott;0,0;1;20
although;2,999061307491033;108;10
suleiman;0,0;1;7
irna;0,0;1;20
iso;0,0;12;22
long-tim;0,0;2;15
advantag;2,339371734389815;16;1
warren;0,0;1;10
prev;0,6931471805599453;16;21
loaded;0,6931471805599453;2;18
machineri;2,1418475069391354;19;20
itc;1,358007318173581;14;3
itd;0,0;1;9
advocate;0,0;1;7
prei;0,0;1;1
estiamt;0,6931471805599453;2;18
annnounc;0,0;1;20
abolish;2,3034884952192693;15;5
andor;1,5047882836811908;10;5
pref;0,0;1;9
machinery;2,0431918705451206;9;4
press;2,8950969086329934;61;4
minimum;2,6272443277817388;42;12
hasnt;0,6931471805599453;2;4
iron;2,152491312574311;24;20
steyr;0,0;1;9
iwc;0,6931471805599453;32;25
contrari;1,0986122886681096;3;16
bancroft;0,0;2;12
reuter;2,9055229377951024;145;4
dissip;0,0;1;6
metabolism;0,0;1;22
contrary;0,6931471805599453;2;7
rates;2,553715744179432;120;13
stalon;0,0;1;17
dissid;0,0;3;4
oppon;0,0;1;25
preval;0,0;1;4
michigan;1,0027182645175161;9;20
oppos;2,4320327822291676;85;24
youcef;0,0;1;17
droughts;0,0;1;5
paringa;0,0;1;17
unwilling;0,6730116670092565;5;23
whinnei;0,0;1;4
friends;0,0;1;23
rescued;0,0;3;20
jimat;0,0;2;20
marshal;0,0;1;13
sign-up;1,294545165844896;11;5
mute;1,0986122886681096;3;3
railwai;1,5247073930301438;13;4
jakarta:;1,0986122886681096;3;3
chemic;2,1905786397494014;31;1
spare;1,242453324894;6;17
chemie;0,0;1;7
payabl;1,0888999753452238;10;9
spark;2,5115946800294897;25;18
rumor;1,9415911543268753;33;1
shellpost;0,0;1;17
ipe;1,0986122886681096;3;3
unlikely;1,0397207708399179;4;4
asbesto;1,6094379124341005;5;4
uncompetit;1,0986122886681096;3;2
vari;2,338371704803573;15;18
irv;0,6365141682948128;3;10
gralewicz;0,5623351446188083;4;20
lakes;0,6365141682948128;3;20
jorio;0,44375728426014843;17;4
iri;0,6931471805599453;2;5
take-up;0,6829081047004717;7;15
intiti;0,6931471805599453;2;23
disclosur;0,0;3;20
vast;1,0986122886681096;3;19
isa;0,0;2;22
ouvrier;0,6931471805599453;2;6
beneath;1,0397207708399179;4;11
semi-annu;2,2055983590263937;14;3
retrain;0,0;1;10
walnut;0,0;1;1
gloomi;0,6365141682948128;3;10
deregul;1,277034259466139;7;7
irc;0,0;1;11
feasibl;0,7757144728494315;22;11
investig;1,3862943611198906;8;23
magangu;0,0;1;7
executives;0,6931471805599453;2;17
giant;1,6674619334292946;8;11
gloomy;0,0;1;10
camden;0,0;1;17
zero;2,685269104742965;40;10
draw;2,121755350967743;42;19
working;2,1458417525947544;11;23
pravda;0,0;2;12
blinch;0,0;1;10
rotterdam;1,710376574085966;39;20
lipton;0,0;1;9
lpfa;0,0;1;14
cenepa;0,0;2;11
matters;1,7328679513998633;8;4
placement;0,9949236325717751;11;1
kerin;0,6931471805599453;8;25
november-october;0,0;1;22
western-styl;0,0;1;15
backward;0,0;1;19
interbank;1,3316643102930148;14;13
catarina;0,6931471805599453;2;18
mid-decemb;0,0;2;14
mir-hossein;0,0;1;20
resolut;2,1831872696020134;18;24
prod;0,0;1;6
prov;0,0;2;16
bottomless;0,0;1;4
drag;0,6931471805599453;2;22
prop;1,5607104090414063;6;10
umuarama;0,0;3;4
dram;0,0;1;23
verbal;1,7917594692280547;6;21
remind;1,0986122886681096;3;23
state-oil;0,6931471805599453;2;20
decaffein;0,0;1;4
brother;1,9459101490553135;14;7
rockwell;0,0;1;1
restrictions;1,6094379124341005;5;19
director-gener;0,0;1;17
puertollano;0,0;1;7
re-estim;0,0;1;10
patent;0,6931471805599453;2;23
batam;0,6931471805599453;2;20
tractebel;0,0;3;1
contrast;2,033662343665036;17;10
westbank;0,0;2;11
contractionari;0,0;3;16
surf;0,0;1;9
drew;1,5571130980576455;10;13
surg;2,5332601533588903;35;10
sure;1,8784778103400892;19;2
outsiz;0,0;1;7
keersmaek;0,0;2;18
vanuatu;0,0;1;24
remitt;0,7963116401738131;7;19
wants;1,7917594692280547;6;4
dissolut;0,0;2;12
hearing;1,6350915928128098;15;18
outsid;2,5682158240648594;40;7
interlak;0,0;1;1
confidentiality;0,0;1;8
pursu;2,20478541691352;13;7
determin;2,8730805574746805;71;7
execut;2,545662626782041;107;4
golden;0,7595473914748635;11;11
bogota;0,6559757323365467;14;4
cherrin;1,0397207708399179;4;16
raymond;1,7328679513998633;8;7
ming-yi;0,0;1;23
glass;0,0;1;6
unlik;2,8208333940523618;67;4
finding;0,6931471805599453;2;17
resumed;0,0;1;4
carlisl;0,0;1;1
certificates;1,4949657331032828;20;5
outstand;2,2693499095556646;39;16
wheatsugar;1,0986122886681096;3;22
century;1,3321790402101223;5;7
addition;3,0056130124348672;39;15
stablised;0,0;1;2
higherit;0,0;2;11
stalks;0,0;1;14
enacted;0,6931471805599453;2;23
weights;0,0;1;8
purus;0,0;1;9
target;2,8922109776496936;254;10
seoul;1,8032982878044421;20;2
centuri;1,6094379124341005;5;20
pillar;0,6931471805599453;2;10
reconstruction;0,0;1;7
kim;0,0;4;2
abattoir;0,0;1;14
waiv;0,6931471805599453;2;20
wait;2,5801484328627557;49;20
seamless;0,0;4;23
stance;1,0986122886681096;3;3
black;2,0082348908401264;29;11
limits;1,351783994289646;7;3
ores;0,0;2;11
perfor;0,0;1;7
duesseldorf;1,7917594692280547;6;6
discoveri;1,3149514206496604;36;17
vulnerable;0,6365141682948128;3;25
lobbies;0,0;2;24
jeopardi;0,0;1;23
comment:;0,0;1;16
impress;1,9061547465398496;8;8
discovery;0,0;1;17
middai;1,5607104090414063;6;8
boca;1,6094379124341005;5;18
lichtenstein;1,0986122886681096;6;5
well-insul;1,0986122886681096;3;5
disappointing;1,0986122886681096;3;16
goldkist;0,0;1;12
nikiforuk;0,0;1;17
hungari;1,1023452738842328;26;19
midday;1,3321790402101223;5;2
wage;2,01626870405862;55;10
restructuring;1,15374194270109;7;1
unneccessarili;0,0;1;18
hungary;0,0;1;22
khj;0,0;1;1
sunk;1,0986122886681096;3;18
